State_UT_name,Year,Jail_Type,Total_Convicts,Total_Under_trial,Total
Andhra Pradesh,2001,Central Jail,3375,2832,6207
Andhra Pradesh,2001,District Jail,295,2515,2810
Andhra Pradesh,2001,Sub_Jail,198,3414,3612
Andhra Pradesh,2001,Women Jail,88,81,169
Andhra Pradesh,2001,Borstal School,17,0,17
Andhra Pradesh,2001,Open Jail,248,0,248
Andhra Pradesh,2001,Special Jail,0,0,0
Andhra Pradesh,2001,Others,0,0,0
Andhra Pradesh,2001,Total,4221,8842,13063
Andhra Pradesh,2002,Central Jail,4115,3330,7445
Andhra Pradesh,2002,District Jail,253,2016,2269
Andhra Pradesh,2002,Sub_Jail,115,3111,3226
Andhra Pradesh,2002,Women Jail,143,92,235
Andhra Pradesh,2002,Borstal School,28,0,28
Andhra Pradesh,2002,Open Jail,218,0,218
Andhra Pradesh,2002,Special Jail,0,0,0
Andhra Pradesh,2002,Others,0,0,0
Andhra Pradesh,2002,Total,4872,8549,13421
Andhra Pradesh,2003,Central Jail,4316,3482,7798
Andhra Pradesh,2003,District Jail,269,2092,2361
Andhra Pradesh,2003,Sub_Jail,125,3193,3318
Andhra Pradesh,2003,Women Jail,161,152,313
Andhra Pradesh,2003,Borstal School,22,0,22
Andhra Pradesh,2003,Open Jail,254,0,254
Andhra Pradesh,2003,Special Jail,0,0,0
Andhra Pradesh,2003,Others,0,0,0
Andhra Pradesh,2003,Total,5147,8919,14066
Andhra Pradesh,2004,Central Jail,3964,3595,7559
Andhra Pradesh,2004,District Jail,230,2237,2467
Andhra Pradesh,2004,Sub_Jail,107,3075,3182
Andhra Pradesh,2004,Women Jail,174,171,345
Andhra Pradesh,2004,Borstal School,6,0,6
Andhra Pradesh,2004,Open Jail,284,0,284
Andhra Pradesh,2004,Special Jail,0,0,0
Andhra Pradesh,2004,Others,0,0,0
Andhra Pradesh,2004,Total,4765,9078,13843
Andhra Pradesh,2005,Central Jail,4161,4029,8190
Andhra Pradesh,2005,District Jail,223,2089,2312
Andhra Pradesh,2005,Sub_Jail,146,3188,3334
Andhra Pradesh,2005,Women Jail,184,286,470
Andhra Pradesh,2005,Borstal School,7,0,7
Andhra Pradesh,2005,Open Jail,290,0,290
Andhra Pradesh,2005,Special Jail,0,0,0
Andhra Pradesh,2005,Others,0,0,0
Andhra Pradesh,2005,Total,5011,9592,14603
Andhra Pradesh,2006,Central Jail,4279,3824,8103
Andhra Pradesh,2006,District Jail,374,2436,2810
Andhra Pradesh,2006,Sub_Jail,93,3643,3736
Andhra Pradesh,2006,Women Jail,192,179,371
Andhra Pradesh,2006,Borstal School,14,0,14
Andhra Pradesh,2006,Open Jail,335,0,335
Andhra Pradesh,2006,Special Jail,0,0,0
Andhra Pradesh,2006,Others,0,0,0
Andhra Pradesh,2006,Total,5287,10082,15369
Andhra Pradesh,2007,Central Jail,4612,3586,8198
Andhra Pradesh,2007,District Jail,298,2276,2574
Andhra Pradesh,2007,Sub_Jail,107,3415,3522
Andhra Pradesh,2007,Women Jail,195,168,363
Andhra Pradesh,2007,Borstal School,13,0,13
Andhra Pradesh,2007,Open Jail,334,0,334
Andhra Pradesh,2007,Special Jail,0,0,0
Andhra Pradesh,2007,Others,0,0,0
Andhra Pradesh,2007,Total,5559,9445,15004
Andhra Pradesh,2008,Central Jail,4467,3235,7702
Andhra Pradesh,2008,District Jail,291,2135,2426
Andhra Pradesh,2008,Sub_Jail,86,3154,3240
Andhra Pradesh,2008,Women Jail,187,145,332
Andhra Pradesh,2008,Borstal School,7,0,7
Andhra Pradesh,2008,Open Jail,340,0,340
Andhra Pradesh,2008,Special Jail,0,0,0
Andhra Pradesh,2008,Others,0,0,0
Andhra Pradesh,2008,Total,5378,8669,14047
Andhra Pradesh,2009,Central Jail,3803,2790,6593
Andhra Pradesh,2009,District Jail,242,2074,2316
Andhra Pradesh,2009,Sub_Jail,78,3224,3302
Andhra Pradesh,2009,Women Jail,96,129,225
Andhra Pradesh,2009,Borstal School,12,0,12
Andhra Pradesh,2009,Open Jail,305,0,305
Andhra Pradesh,2009,Special Jail,0,0,0
Andhra Pradesh,2009,Others,0,0,0
Andhra Pradesh,2009,Total,4536,8217,12753
Andhra Pradesh,2010,Central Jail,4009,2890,6899
Andhra Pradesh,2010,District Jail,196,1755,1951
Andhra Pradesh,2010,Sub_Jail,85,2875,2960
Andhra Pradesh,2010,Women Jail,157,129,286
Andhra Pradesh,2010,Borstal School,13,0,13
Andhra Pradesh,2010,Open Jail,338,0,338
Andhra Pradesh,2010,Special Jail,0,0,0
Andhra Pradesh,2010,Others,0,0,0
Andhra Pradesh,2010,Total,4798,7649,12447
Andhra Pradesh,2011,Central Jail,3866,3194,7060
Andhra Pradesh,2011,District Jail,273,2179,2452
Andhra Pradesh,2011,Sub_Jail,49,3028,3077
Andhra Pradesh,2011,Women Jail,165,143,308
Andhra Pradesh,2011,Borstal School,6,0,6
Andhra Pradesh,2011,Open Jail,279,0,279
Andhra Pradesh,2011,Special Jail,0,0,0
Andhra Pradesh,2011,Others,0,0,0
Andhra Pradesh,2011,Total,4638,8544,13182
Andhra Pradesh,2012,Central Jail,3925,3000,6925
Andhra Pradesh,2012,District Jail,252,2068,2320
Andhra Pradesh,2012,Sub_Jail,49,3340,3389
Andhra Pradesh,2012,Women Jail,168,143,311
Andhra Pradesh,2012,Borstal School,5,0,5
Andhra Pradesh,2012,Open Jail,323,0,323
Andhra Pradesh,2012,Special Jail,0,0,0
Andhra Pradesh,2012,Others,0,0,0
Andhra Pradesh,2012,Total,4722,8551,13273
Arunachal Pradesh,2009,Central Jail,0,0,0
Arunachal Pradesh,2009,District Jail,2,60,62
Arunachal Pradesh,2009,Sub_Jail,0,0,0
Arunachal Pradesh,2009,Women Jail,0,0,0
Arunachal Pradesh,2009,Borstal School,0,0,0
Arunachal Pradesh,2009,Open Jail,0,0,0
Arunachal Pradesh,2009,Special Jail,0,0,0
Arunachal Pradesh,2009,Others,0,0,0
Arunachal Pradesh,2009,Total,2,60,62
Arunachal Pradesh,2010,Central Jail,0,0,0
Arunachal Pradesh,2010,District Jail,5,52,57
Arunachal Pradesh,2010,Sub_Jail,0,0,0
Arunachal Pradesh,2010,Women Jail,0,0,0
Arunachal Pradesh,2010,Borstal School,0,0,0
Arunachal Pradesh,2010,Open Jail,0,0,0
Arunachal Pradesh,2010,Special Jail,0,0,0
Arunachal Pradesh,2010,Others,0,0,0
Arunachal Pradesh,2010,Total,5,52,57
Arunachal Pradesh,2011,Central Jail,0,0,0
Arunachal Pradesh,2011,District Jail,6,49,55
Arunachal Pradesh,2011,Sub_Jail,0,0,0
Arunachal Pradesh,2011,Women Jail,0,0,0
Arunachal Pradesh,2011,Borstal School,0,0,0
Arunachal Pradesh,2011,Open Jail,0,0,0
Arunachal Pradesh,2011,Special Jail,0,0,0
Arunachal Pradesh,2011,Others,0,0,0
Arunachal Pradesh,2011,Total,6,49,55
Arunachal Pradesh,2012,Central Jail,0,0,0
Arunachal Pradesh,2012,District Jail,4,67,71
Arunachal Pradesh,2012,Sub_Jail,0,0,0
Arunachal Pradesh,2012,Women Jail,0,0,0
